Unnamed: 0	chrom	end	start	strand	disruption_SCD	insertion_SCD	orientation	background_index	flank_bp	spacer_bp
1369	chr3	87748577	87748558	-	0.7593	0.4382	>	6	13	77
1370	chr9	54690950	54690931	+	0.11566	0.136	>	6	13	77
1371	chr15	82277690	82277671	-	0.9043	0.4492	>	6	13	77
1372	chr5	115498528	115498509	-	0.2693	0.2164	>	6	13	77
1373	chr9	56621276	56621257	+	0.10846	0.253	>	6	13	77
1374	chr18	81956733	81956714	-	0.2815	0.2637	>	6	13	77
1375	chr10	22791401	22791382	-	0.1346	0.2358	>	6	13	77
1376	chr15	82271301	82271282	+	0.836	0.1838	>	6	13	77
1377	chr12	69946159	69946140	+	0.555	0.455	>	6	13	77
1378	chr14	101442800	101442781	+	0.2983	0.1344	>	6	13	77
1379	chr2	164777017	164776998	-	0.5176	0.361	>	6	13	77
1380	chr10	24631573	24631554	-	1.178	1.224	>	6	13	77
1381	chr1	136528510	136528491	-	1.761	0.7373	>	6	13	77
1382	chr10	19222118	19222099	-	1.411	0.8228	>	6	13	77
1383	chr14	56885508	56885489	-	2.348	4.004	>	6	13	77
1384	chr8	85060493	85060474	-	0.9688	0.437	>	6	13	77
1385	chr11	96075822	96075803	-	0.9316	0.4944	>	6	13	77
1386	chr11	77476535	77476516	+	0.1632	0.2383	>	6	13	77
1387	chr1	81294004	81293985	-	0.905	0.562	>	6	13	77
1388	chr12	15520954	15520935	+	0.7183	0.4033	>	6	13	77
1389	chr7	66397054	66397035	+	0.1594	0.2107	>	6	13	77
1390	chr12	74014582	74014563	-	0.2377	0.1973	>	6	13	77
1391	chr5	144242554	144242535	-	0.241	0.1987	>	6	13	77
1392	chr15	66894943	66894924	+	0.2703	0.2021	>	6	13	77
1393	chr6	126484995	126484976	-	0.4333	1.278	>	6	13	77
1394	chr4	48427148	48427129	+	0.678	0.3833	>	6	13	77
1395	chr15	71459211	71459192	+	0.252	0.1731	>	6	13	77
1396	chr3	19896435	19896416	-	0.2361	0.1467	>	6	13	77
1397	chr8	68268707	68268688	-	0.1398	0.1492	>	6	13	77
1398	chr1	182555580	182555561	-	0.1982	0.1915	>	6	13	77
1399	chr9	44413186	44413167	-	0.534	0.393	>	6	13	77
1400	chr14	70151716	70151697	+	0.3604	0.2382	>	6	13	77
1401	chr4	62478250	62478231	+	0.438	0.1328	>	6	13	77
1402	chr3	127561629	127561610	-	0.2183	0.12354	>	6	13	77
1403	chr3	69139614	69139595	-	0.397	0.2261	>	6	13	77
1404	chr17	17919616	17919597	+	0.1678	0.167	>	6	13	77
1405	chr4	139314214	139314195	-	0.2279	0.269	>	6	13	77
1406	chr18	61952763	61952744	-	0.2372	0.1731	>	6	13	77
1407	chr9	7599188	7599169	+	0.33	0.191	>	6	13	77
1408	chr10	120898341	120898322	-	0.3386	0.1467	>	6	13	77
1409	chr11	57469613	57469594	-	0.1846	0.2297	>	6	13	77
1410	chr18	58480198	58480179	-	0.2095	0.1665	>	6	13	77
1411	chr17	12380527	12380508	-	0.658	0.591	>	6	13	77
1412	chr2	107940173	107940154	+	0.11664	0.1351	>	6	13	77
1413	chr2	32580534	32580515	-	0.2605	0.4055	>	6	13	77
1414	chr15	98813480	98813461	+	0.3496	0.5376	>	6	13	77
1415	chr6	54253893	54253874	+	0.1663	0.1743	>	6	13	77
1416	chr1	135800865	135800846	+	0.1766	0.1665	>	6	13	77
1417	chr15	58426369	58426350	+	0.1996	0.1519	>	6	13	77
1418	chr4	87367775	87367756	+	0.3853	0.1472	>	6	13	77
1419	chr2	96583103	96583084	-	0.809	0.3242	>	6	13	77
1420	chr4	63366959	63366940	-	0.1979	0.1753	>	6	13	77
1421	chr4	59761293	59761274	-	0.3435	0.2113	>	6	13	77
1422	chr10	7832162	7832143	+	0.2646	0.1672	>	6	13	77
1423	chr7	89904213	89904194	-	0.2908	0.156	>	6	13	77
1424	chr1	30697342	30697323	+	0.1025	0.1263	>	6	13	77
1425	chr1	58987602	58987583	+	0.2202	0.1498	>	6	13	77
1426	chr15	7452190	7452171	+	0.1405	0.12085	>	6	13	77
1427	chr4	139877044	139877025	+	0.3875	0.2688	>	6	13	77
1428	chr3	83291887	83291868	-	0.0825	0.137	>	6	13	77
1429	chr15	68912907	68912888	-	0.5024	0.2024	>	6	13	77
1430	chr14	64593744	64593725	-	1.073	0.5703	>	6	13	77
1431	chr1	56980349	56980330	-	0.2778	0.2322	>	6	13	77
1432	chr14	75833620	75833601	-	0.6006	0.4543	>	6	13	77
1433	chr16	62904648	62904629	-	0.217	0.1924	>	6	13	77
1434	chr5	35991229	35991210	-	1.033	1.082	>	6	13	77
1435	chr5	44287418	44287399	-	0.248	0.155	>	6	13	77
1436	chr15	76199915	76199896	-	0.07776	0.3071	>	6	13	77
1437	chr4	131240262	131240243	-	0.241	0.206	>	6	13	77
1438	chr5	102147917	102147898	-	0.228	0.2458	>	6	13	77
1439	chr3	93086926	93086907	+	0.0978	0.1787	>	6	13	77
1440	chr6	126163382	126163363	+	2.373	1.376	>	6	13	77
1441	chr3	45375769	45375750	+	1.051	0.2544	>	6	13	77
1442	chr16	90306219	90306200	-	0.3647	0.3506	>	6	13	77
1443	chr17	3249270	3249251	-	0.1843	0.136	>	6	13	77
1444	chr4	143024421	143024402	-	0.087	0.1317	>	6	13	77
1445	chr19	47513892	47513873	-	0.2471	0.1393	>	6	13	77
1446	chr6	66534595	66534576	-	1.387	0.675	>	6	13	77
1447	chr6	134963172	134963153	-	0.6475	0.5996	>	6	13	77
1448	chr14	56369245	56369226	+	0.2401	0.1912	>	6	13	77
1449	chr18	53460219	53460200	+	0.1775	0.162	>	6	13	77
1450	chr7	89476922	89476903	-	0.2163	0.1522	>	6	13	77
1451	chr6	34273116	34273097	+	0.0673	0.1545	>	6	13	77
1452	chr7	142295608	142295589	-	1.062	6.32	>	6	13	77
1453	chr3	22302208	22302189	+	0.992	0.3848	>	6	13	77
1454	chr6	31045994	31045975	-	0.7534	0.959	>	6	13	77
1455	chr9	57143378	57143359	-	0.1816	0.2302	>	6	13	77
1456	chr6	101268340	101268321	+	0.2712	0.1924	>	6	13	77
1457	chr9	58897456	58897437	-	0.7163	0.4846	>	6	13	77
1458	chr17	79601068	79601049	+	0.2245	0.12476	>	6	13	77
1459	chr16	5254607	5254588	-	0.2883	0.22	>	6	13	77
1460	chr4	83595536	83595517	+	1.783	1.041	>	6	13	77
1461	chr9	51159881	51159862	-	0.6875	0.266	>	6	13	77
1462	chr14	66354429	66354410	+	0.1142	0.1388	>	6	13	77
1463	chr5	117090283	117090264	+	0.5806	0.4014	>	6	13	77
1464	chr2	168061425	168061406	-	0.1733	0.2051	>	6	13	77
1465	chr5	9169228	9169209	+	0.3306	0.1686	>	6	13	77
1466	chr6	28418701	28418682	-	0.4202	0.266	>	6	13	77
1467	chr12	105038443	105038424	-	0.1501	0.2063	>	6	13	77
1468	chr1	182558143	182558124	-	0.2264	0.1511	>	6	13	77
1469	chr8	47713300	47713281	-	1.078	1.646	>	6	13	77
1470	chr18	47357393	47357374	+	0.2007	0.1278	>	6	13	77
1471	chr1	118771083	118771064	-	0.1254	0.2006	>	6	13	77
1472	chr16	6493044	6493025	-	0.1927	0.1516	>	6	13	77
1473	chr9	42951005	42950986	-	0.3914	0.2078	>	6	13	77
1474	chr13	53430986	53430967	-	0.6504	0.3672	>	6	13	77
1475	chr13	67609268	67609249	+	2.162	0.826	>	6	13	77
1476	chr1	53035072	53035053	+	0.1465	0.1494	>	6	13	77
1477	chr7	99471824	99471805	-	0.3745	0.4907	>	6	13	77
1478	chr11	36543574	36543555	-	0.1156	0.1614	>	6	13	77
1479	chr5	124334258	124334239	-	0.3428	0.273	>	6	13	77
1480	chr10	76771414	76771395	-	0.1296	0.2047	>	6	13	77
1481	chr10	4386719	4386700	+	0.32	0.4492	>	6	13	77
1482	chr5	116554091	116554072	+	0.0876	0.1714	>	6	13	77
1483	chr10	41734858	41734839	+	0.1406	0.2605	>	6	13	77
1484	chr10	50906875	50906856	-	0.2361	0.1674	>	6	13	77
1485	chr11	31651668	31651649	+	0.07605	0.1534	>	6	13	77
1486	chr6	116193190	116193171	+	0.3687	0.372	>	6	13	77
1487	chr1	188976509	188976490	+	0.343	0.1833	>	6	13	77
1488	chr12	101976095	101976076	+	0.681	0.4116	>	6	13	77
1489	chr15	75925915	75925896	+	0.6084	0.9233	>	6	13	77
1490	chr1	4777287	4777268	-	0.9443	1.425	>	6	13	77
1491	chr18	86560230	86560211	+	0.7866	1.138	>	6	13	77
1492	chr7	43574878	43574859	+	1.292	1.347	>	6	13	77
1493	chr7	98200601	98200582	-	0.2927	0.1711	>	6	13	77
1494	chr4	143319849	143319830	+	0.2299	0.1525	>	6	13	77
1495	chr2	128601696	128601677	-	0.1208	0.207	>	6	13	77
1496	chr17	57004491	57004472	-	0.1467	0.2932	>	6	13	77
1497	chr2	35196541	35196522	-	1.081	0.3997	>	6	13	77
1498	chr5	29779371	29779352	+	0.1531	0.1671	>	6	13	77
1499	chr10	93038429	93038410	-	0.163	0.1875	>	6	13	77
0	chr4	87368268	87368249	+	90.56	65.75	>	6	14	76
1	chr11	109860827	109860808	-	89.2	47.97	>	6	14	76
2	chr3	22309188	22309169	+	81.5	60.4	>	6	14	76
3	chr10	5161770	5161751	-	79.2	55.88	>	6	14	76
4	chr16	71247702	71247683	+	68.56	43.2	>	6	14	76
5	chr16	72980067	72980048	-	68.3	56.7	>	6	14	76
6	chr6	60556001	60555982	+	67.7	40.38	>	6	14	76
7	chr5	7996919	7996900	-	66.06	59.4	>	6	14	76
8	chr14	12140114	12140095	-	65.1	51.62	>	6	14	76
9	chr13	81439574	81439555	+	64.94	46.94	>	6	14	76
10	chr9	103996726	103996707	-	64.9	51.25	>	6	14	76
11	chr15	56066340	56066321	+	63.97	42.94	>	6	14	76
12	chr10	106609250	106609231	+	63.97	42.62	>	6	14	76
13	chr1	144380222	144380203	-	63.4	48.44	>	6	14	76
14	chr10	8240468	8240449	-	62.34	45.88	>	6	14	76
15	chr12	77000269	77000250	+	62.22	54.97	>	6	14	76
16	chr1	44745882	44745863	+	62.12	40.25	>	6	14	76
17	chr4	81178889	81178870	+	62.03	50.0	>	6	14	76
18	chr9	10909768	10909749	+	61.12	47.94	>	6	14	76
19	chr6	64650119	64650100	-	60.56	60.88	>	6	14	76
20	chr15	32766485	32766466	-	60.56	46.62	>	6	14	76
21	chr4	9135983	9135964	+	60.03	34.12	>	6	14	76
22	chr7	118305013	118304994	+	59.5	47.62	>	6	14	76
23	chr10	39520570	39520551	-	58.34	40.5	>	6	14	76
24	chr1	78724658	78724639	+	58.25	47.28	>	6	14	76
25	chr2	160598038	160598019	+	57.94	55.8	>	6	14	76
26	chr18	33790258	33790239	-	57.72	56.3	>	6	14	76
27	chr12	40837750	40837731	+	57.5	46.25	>	6	14	76
28	chr8	41443763	41443744	+	57.34	56.06	>	6	14	76
29	chr14	68494314	68494295	-	56.94	24.97	>	6	14	76
30	chr1	11657910	11657891	+	56.8	43.62	>	6	14	76
31	chr11	77100337	77100318	+	55.88	49.25	>	6	14	76
32	chr16	41244935	41244916	-	55.72	48.0	>	6	14	76
33	chr14	87452291	87452272	-	55.72	63.0	>	6	14	76
34	chr18	16217050	16217031	+	54.9	26.8	>	6	14	76
35	chr11	53255133	53255114	-	54.8	39.5	>	6	14	76
36	chr9	7216447	7216428	+	54.56	27.64	>	6	14	76
37	chr8	35850598	35850579	-	54.5	50.94	>	6	14	76
38	chr8	102781131	102781112	-	54.44	41.34	>	6	14	76
39	chr5	49962010	49961991	-	54.16	50.88	>	6	14	76
40	chr7	90410162	90410143	-	54.06	39.75	>	6	14	76
41	chr4	15328717	15328698	+	54.03	40.72	>	6	14	76
42	chr11	31949616	31949597	-	54.0	41.44	>	6	14	76
43	chr1	120586671	120586652	+	53.8	57.06	>	6	14	76
44	chr13	19698921	19698902	+	53.16	40.8	>	6	14	76
45	chr12	57825950	57825931	+	53.03	34.38	>	6	14	76
46	chr16	72215933	72215914	-	52.7	45.56	>	6	14	76
47	chr9	15685402	15685383	+	52.62	45.03	>	6	14	76
48	chr10	10321327	10321308	-	52.47	23.97	>	6	14	76
49	chr9	49494135	49494116	+	52.4	51.5	>	6	14	76
50	chr3	50906169	50906150	-	52.12	57.06	>	6	14	76
51	chr11	57467973	57467954	-	52.03	54.47	>	6	14	76
52	chr11	113165316	113165297	-	51.88	57.94	>	6	14	76
53	chr9	51152608	51152589	-	51.8	48.22	>	6	14	76
54	chr16	58299658	58299639	+	51.56	30.08	>	6	14	76
55	chr16	22564783	22564764	+	51.44	49.16	>	6	14	76
56	chr8	36523135	36523116	-	51.4	44.44	>	6	14	76
57	chr14	34810941	34810922	+	51.3	52.97	>	6	14	76
58	chr6	101261740	101261721	-	51.0	49.47	>	6	14	76
59	chr7	132213694	132213675	-	50.8	38.62	>	6	14	76
60	chr2	48886271	48886252	-	50.28	44.53	>	6	14	76
61	chr12	54060974	54060955	-	50.12	27.78	>	6	14	76
62	chr1	5905019	5905000	-	50.06	44.22	>	6	14	76
63	chr9	26776375	26776356	-	50.0	53.88	>	6	14	76
64	chr1	103799519	103799500	+	49.53	56.44	>	6	14	76
65	chr9	88222188	88222169	-	49.5	40.1	>	6	14	76
66	chr18	58481884	58481865	-	49.28	39.28	>	6	14	76
67	chr13	100112788	100112769	+	49.16	37.22	>	6	14	76
68	chr3	14679394	14679375	+	49.06	29.97	>	6	14	76
69	chr16	37109459	37109440	+	48.75	19.0	>	6	14	76
70	chr3	153655318	153655299	-	48.72	48.28	>	6	14	76
71	chr16	89765698	89765679	-	48.38	54.0	>	6	14	76
72	chr13	89543228	89543209	-	48.3	56.84	>	6	14	76
73	chr11	40149509	40149490	-	48.28	36.34	>	6	14	76
74	chr3	113080940	113080921	-	48.2	53.4	>	6	14	76
75	chr10	70963797	70963778	-	47.53	51.97	>	6	14	76
76	chr6	66533480	66533461	-	47.34	41.22	>	6	14	76
77	chr18	57976815	57976796	+	47.28	41.3	>	6	14	76
78	chr12	92303388	92303369	+	47.12	48.12	>	6	14	76
79	chr6	43686140	43686121	+	47.1	34.0	>	6	14	76
80	chr15	11038687	11038668	+	47.06	40.16	>	6	14	76
81	chr6	13281064	13281045	-	47.06	44.4	>	6	14	76
82	chr4	25180081	25180062	-	46.94	22.34	>	6	14	76
83	chr2	110229883	110229864	+	46.8	37.2	>	6	14	76
84	chr2	118638293	118638274	+	46.34	48.4	>	6	14	76
85	chr14	67674858	67674839	-	46.2	40.62	>	6	14	76
86	chr1	179477262	179477243	-	45.97	54.9	>	6	14	76
87	chr12	78056191	78056172	+	45.84	48.03	>	6	14	76
88	chr15	44836402	44836383	+	45.7	45.75	>	6	14	76
89	chr9	80293262	80293243	+	45.3	48.66	>	6	14	76
90	chr1	21411405	21411386	+	45.28	35.97	>	6	14	76
91	chr8	80483379	80483360	-	45.28	32.34	>	6	14	76
92	chr16	55477026	55477007	-	44.9	60.88	>	6	14	76
93	chr9	122729759	122729740	-	44.72	40.56	>	6	14	76
94	chr2	17415581	17415562	-	44.56	38.03	>	6	14	76
95	chr4	13778049	13778030	-	44.5	20.47	>	6	14	76
96	chr16	64748455	64748436	-	44.47	52.25	>	6	14	76
97	chr6	57570627	57570608	-	44.28	34.06	>	6	14	76
98	chr16	13117421	13117402	+	44.28	48.25	>	6	14	76
99	chr1	54381475	54381456	-	44.12	34.1	>	6	14	76
100	chr15	40166896	40166877	+	44.03	40.53	>	6	14	76
101	chr17	83271696	83271677	+	44.0	39.2	>	6	14	76
102	chr9	63136063	63136044	+	43.94	32.22	>	6	14	76
103	chr3	68056550	68056531	+	43.88	35.0	>	6	14	76
104	chr3	25220822	25220803	-	43.8	23.62	>	6	14	76
105	chr7	118102455	118102436	-	43.53	59.94	>	6	14	76
106	chr9	51335485	51335466	+	43.47	26.75	>	6	14	76
107	chr16	96671807	96671788	-	43.4	27.66	>	6	14	76
108	chr2	113494904	113494885	+	43.34	43.28	>	6	14	76
109	chr1	55404561	55404542	+	43.25	39.06	>	6	14	76
110	chr3	80079969	80079950	+	43.0	35.7	>	6	14	76
111	chr11	25862989	25862970	-	42.66	37.9	>	6	14	76
112	chr13	109213188	109213169	-	42.6	60.5	>	6	14	76
113	chr8	58566283	58566264	+	42.56	33.8	>	6	14	76
114	chr16	72218227	72218208	+	42.38	47.1	>	6	14	76
115	chr14	102510640	102510621	-	42.34	35.9	>	6	14	76
116	chr7	143154010	143153991	+	42.16	43.66	>	6	14	76
117	chr6	143219585	143219566	+	42.1	41.62	>	6	14	76
118	chr17	86906334	86906315	-	41.97	47.25	>	6	14	76
119	chr8	62080400	62080381	+	41.97	30.6	>	6	14	76
120	chr3	57843985	57843966	+	41.94	43.75	>	6	14	76
121	chr18	3495634	3495615	+	41.62	36.03	>	6	14	76
122	chr7	125393847	125393828	-	41.56	47.0	>	6	14	76
123	chr7	86211564	86211545	-	41.56	46.4	>	6	14	76
124	chr9	60245127	60245108	+	41.38	43.16	>	6	14	76
125	chr6	131353859	131353840	-	41.3	15.89	>	6	14	76
126	chr15	98173991	98173972	-	41.25	24.88	>	6	14	76
127	chr17	88641249	88641230	-	41.12	34.25	>	6	14	76
128	chr9	87027908	87027889	+	41.1	38.34	>	6	14	76
129	chr4	70621553	70621534	-	40.97	48.38	>	6	14	76
130	chr12	41487236	41487217	-	40.88	35.94	>	6	14	76
131	chr4	127368548	127368529	+	40.8	49.72	>	6	14	76
132	chr8	50293750	50293731	-	40.75	48.2	>	6	14	76
133	chr16	27468981	27468962	+	40.75	34.62	>	6	14	76
134	chr7	121641354	121641335	-	40.7	30.69	>	6	14	76
135	chr3	29726795	29726776	-	40.7	30.42	>	6	14	76
136	chr14	29110872	29110853	-	40.66	51.22	>	6	14	76
137	chr13	116712427	116712408	-	40.62	33.1	>	6	14	76
138	chr18	19939562	19939543	-	40.47	45.7	>	6	14	76
139	chr15	80704533	80704514	-	40.28	46.53	>	6	14	76
140	chr18	50137074	50137055	+	40.28	37.62	>	6	14	76
141	chr13	15763212	15763193	-	40.25	29.53	>	6	14	76
142	chr19	50185486	50185467	+	40.22	44.2	>	6	14	76
143	chr12	74013965	74013946	-	40.22	40.8	>	6	14	76
144	chr1	138835543	138835524	+	40.06	20.81	>	6	14	76
145	chr15	55550924	55550905	-	40.06	37.12	>	6	14	76
146	chr1	61771439	61771420	-	40.06	23.55	>	6	14	76
147	chr12	34664961	34664942	+	40.0	19.7	>	6	14	76
148	chr14	78288101	78288082	-	39.8	38.8	>	6	14	76
149	chr2	4499416	4499397	+	39.78	33.88	>	6	14	76
150	chr13	30260132	30260113	-	39.75	32.75	>	6	14	76
151	chr9	68015271	68015252	+	39.2	39.0	>	6	14	76
152	chr1	126993502	126993483	-	39.06	47.2	>	6	14	76
153	chr16	25349824	25349805	-	39.0	41.2	>	6	14	76
154	chr1	14729249	14729230	-	38.94	39.3	>	6	14	76
155	chr15	59389427	59389408	+	38.7	46.34	>	6	14	76
156	chr6	100882590	100882571	+	38.66	49.44	>	6	14	76
157	chr3	9711121	9711102	+	38.62	35.47	>	6	14	76
158	chr6	21214019	21214000	-	38.47	24.2	>	6	14	76
159	chr17	42603617	42603598	-	38.47	42.5	>	6	14	76
160	chr4	80517548	80517529	-	38.47	41.4	>	6	14	76
161	chr9	85328584	85328565	-	38.28	30.06	>	6	14	76
162	chr17	44262001	44261982	+	38.22	44.16	>	6	14	76
163	chr10	102449665	102449646	+	38.2	48.84	>	6	14	76
164	chr17	14520745	14520726	-	38.12	30.45	>	6	14	76
165	chr13	51830925	51830906	+	38.0	56.0	>	6	14	76
166	chr12	83502436	83502417	-	37.97	34.4	>	6	14	76
167	chr5	75853265	75853246	-	37.94	27.88	>	6	14	76
168	chr13	110382742	110382723	+	37.88	61.84	>	6	14	76
169	chr5	62481159	62481140	-	37.8	35.4	>	6	14	76
170	chr7	49121503	49121484	-	37.7	29.61	>	6	14	76
171	chr15	11966575	11966556	-	37.66	34.72	>	6	14	76
172	chr3	31146135	31146116	+	37.53	44.5	>	6	14	76
173	chr2	37815879	37815860	+	37.47	39.2	>	6	14	76
174	chr5	33033442	33033423	-	37.44	48.28	>	6	14	76
175	chr9	7595466	7595447	-	37.4	28.72	>	6	14	76
176	chr5	21641153	21641134	-	37.3	33.66	>	6	14	76
177	chr14	48367302	48367283	-	37.12	39.88	>	6	14	76
178	chr17	14524624	14524605	+	37.1	38.88	>	6	14	76
179	chr4	84064835	84064816	+	37.06	23.38	>	6	14	76
180	chr4	63368786	63368767	+	37.06	51.6	>	6	14	76
181	chr5	102149680	102149661	+	37.03	38.97	>	6	14	76
182	chr12	32897684	32897665	-	36.88	40.9	>	6	14	76
183	chr16	91936532	91936513	+	36.72	43.06	>	6	14	76
184	chr6	37046379	37046360	-	36.72	47.7	>	6	14	76
185	chr18	59081896	59081877	+	36.7	37.34	>	6	14	76
186	chr6	103697552	103697533	-	36.3	43.6	>	6	14	76
187	chr18	19937930	19937911	+	36.3	37.56	>	6	14	76
188	chr6	93757594	93757575	+	36.28	18.31	>	6	14	76
189	chr17	9756371	9756352	+	36.28	21.2	>	6	14	76
190	chr2	96585854	96585835	+	36.25	26.84	>	6	14	76
191	chr11	82915176	82915157	+	36.2	36.34	>	6	14	76
192	chr6	6005837	6005818	+	36.03	35.2	>	6	14	76
193	chr1	98392238	98392219	-	36.03	38.97	>	6	14	76
194	chr7	48749384	48749365	+	35.94	38.3	>	6	14	76
195	chr11	105911812	105911793	-	35.9	37.8	>	6	14	76
196	chr10	45045486	45045467	-	35.8	35.22	>	6	14	76
197	chr2	4492748	4492729	-	35.75	19.97	>	6	14	76
198	chr6	18087397	18087378	+	35.75	40.84	>	6	14	76
199	chr5	90203341	90203322	+	35.7	41.12	>	6	14	76
200	chr7	136489148	136489129	+	35.62	28.06	>	6	14	76
201	chr9	109862620	109862601	-	35.6	34.12	>	6	14	76
202	chr15	59876355	59876336	+	35.3	32.16	>	6	14	76
203	chr14	76473612	76473593	-	35.25	45.66	>	6	14	76
204	chr3	128349320	128349301	+	35.03	41.75	>	6	14	76
205	chr3	45375963	45375944	+	35.03	23.92	>	6	14	76
206	chr3	133314669	133314650	+	34.97	39.0	>	6	14	76
207	chr1	96801850	96801831	-	34.84	30.55	>	6	14	76
208	chr7	115216958	115216939	+	34.62	30.45	>	6	14	76
209	chr9	59282577	59282558	-	34.62	26.88	>	6	14	76
210	chr2	148112135	148112116	-	34.5	31.5	>	6	14	76
211	chr18	52457916	52457897	-	34.47	28.2	>	6	14	76
212	chr6	56691454	56691435	-	34.34	42.2	>	6	14	76
213	chr13	20292580	20292561	-	34.3	38.5	>	6	14	76
214	chr13	57260119	57260100	-	34.25	52.66	>	6	14	76
215	chr13	113877615	113877596	+	34.25	36.75	>	6	14	76
216	chr13	116715029	116715010	-	34.1	31.72	>	6	14	76
217	chr4	83596692	83596673	-	34.1	52.75	>	6	14	76
218	chr8	64941619	64941600	-	34.06	33.75	>	6	14	76
219	chr3	51701488	51701469	+	34.03	22.56	>	6	14	76
220	chr14	120061322	120061303	-	33.84	29.2	>	6	14	76
221	chr7	75910166	75910147	+	33.8	57.6	>	6	14	76
222	chr4	98702698	98702679	-	33.78	31.62	>	6	14	76
223	chr3	146185137	146185118	+	33.62	52.6	>	6	14	76
224	chr4	151157152	151157133	+	33.53	59.38	>	6	14	76
225	chr5	43391861	43391842	-	33.5	21.5	>	6	14	76
226	chr11	93856511	93856492	-	33.47	26.19	>	6	14	76
227	chr14	59605843	59605824	+	33.47	40.3	>	6	14	76
228	chr14	84438580	84438561	+	33.44	23.31	>	6	14	76
229	chr12	50943824	50943805	-	33.28	38.56	>	6	14	76
230	chr7	83550335	83550316	-	33.2	30.12	>	6	14	76
231	chr6	117167008	117166989	+	33.03	30.3	>	6	14	76
232	chr4	12538791	12538772	+	33.0	21.84	>	6	14	76
233	chr18	47353079	47353060	+	32.84	24.58	>	6	14	76
234	chr5	12541496	12541477	-	32.72	22.56	>	6	14	76
235	chr2	60721127	60721108	+	32.72	22.53	>	6	14	76
236	chr11	78838251	78838232	+	32.72	51.5	>	6	14	76
237	chr8	73356225	73356206	+	32.62	23.39	>	6	14	76
238	chr12	10598567	10598548	+	32.5	41.56	>	6	14	76
239	chr19	20345158	20345139	-	32.25	47.94	>	6	14	76
240	chr17	58909486	58909467	-	32.16	39.4	>	6	14	76
241	chr10	69655037	69655018	-	32.12	36.56	>	6	14	76
242	chr4	3967733	3967714	-	32.12	41.75	>	6	14	76
243	chr16	21192795	21192776	-	32.06	38.78	>	6	14	76
244	chr11	12291593	12291574	-	32.0	15.54	>	6	14	76
245	chr11	117385082	117385063	+	31.83	36.6	>	6	14	76
246	chr12	32292095	32292076	+	31.73	20.83	>	6	14	76
247	chr4	64833096	64833077	+	31.69	34.34	>	6	14	76
248	chr13	47301245	47301226	+	31.67	43.9	>	6	14	76
249	chr1	89631957	89631938	-	31.56	45.38	>	6	14	76
250	chr9	69296601	69296582	-	31.53	38.66	>	6	14	76
251	chr3	53735364	53735345	+	31.28	24.5	>	6	14	76
252	chr10	45373471	45373452	-	31.2	37.7	>	6	14	76
253	chr8	91797725	91797706	+	31.19	30.23	>	6	14	76
254	chr4	88035662	88035643	+	31.06	19.66	>	6	14	76
255	chr2	75151187	75151168	-	31.05	37.9	>	6	14	76
256	chr14	66791971	66791952	-	31.02	32.1	>	6	14	76
257	chr2	93199062	93199043	-	30.9	51.25	>	6	14	76
258	chr2	73551006	73550987	+	30.86	53.72	>	6	14	76
259	chr12	89451144	89451125	-	30.81	40.1	>	6	14	76
260	chr16	66086729	66086710	-	30.81	33.7	>	6	14	76
261	chr14	114791647	114791628	-	30.72	37.2	>	6	14	76
262	chr4	43420547	43420528	-	30.61	34.5	>	6	14	76
263	chr1	87447687	87447668	+	30.56	32.53	>	6	14	76
264	chr15	55306471	55306452	+	30.56	24.06	>	6	14	76
265	chr15	97667578	97667559	+	30.52	37.12	>	6	14	76
266	chr2	16359548	16359529	+	30.47	16.92	>	6	14	76
267	chr14	8356099	8356080	+	30.42	51.06	>	6	14	76
268	chr3	19894816	19894797	-	30.38	33.66	>	6	14	76
269	chr12	43813750	43813731	-	30.34	24.06	>	6	14	76
270	chr2	27770378	27770359	+	30.12	46.8	>	6	14	76
271	chr16	48675836	48675817	-	30.12	28.97	>	6	14	76
272	chr10	13016733	13016714	+	30.1	53.44	>	6	14	76
273	chr2	76367359	76367340	+	30.05	30.6	>	6	14	76
