Unnamed: 0	chrom	end	start	strand	disruption_SCD	insertion_SCD	orientation	background_index	flank_bp	spacer_bp
508	chr15	80260893	80260874	-	19.75	33.7	>	6	30	60
509	chr18	75606699	75606680	+	19.72	50.94	>	6	30	60
510	chr2	135957961	135957942	-	19.69	27.1	>	6	30	60
511	chr11	75179118	75179099	+	19.67	22.83	>	6	30	60
512	chr6	77628987	77628968	+	19.66	40.56	>	6	30	60
513	chr4	82614384	82614365	-	19.62	15.836	>	6	30	60
514	chr17	27190013	27189994	+	19.5	26.89	>	6	30	60
515	chr14	121451301	121451282	-	19.45	26.11	>	6	30	60
516	chr9	69987821	69987802	-	19.44	12.234	>	6	30	60
517	chr6	40479902	40479883	+	19.42	24.72	>	6	30	60
518	chr4	82619779	82619760	-	19.42	11.22	>	6	30	60
519	chr2	160593235	160593216	-	19.4	45.8	>	6	30	60
520	chr4	48691990	48691971	+	19.4	34.88	>	6	30	60
521	chr1	11140123	11140104	-	19.39	7.324	>	6	30	60
522	chr6	67858160	67858141	+	19.36	18.55	>	6	30	60
523	chr1	91914028	91914009	+	19.36	22.06	>	6	30	60
524	chr15	76196896	76196877	+	19.33	35.8	>	6	30	60
525	chr11	43767011	43766992	+	19.27	27.44	>	6	30	60
526	chr17	8463677	8463658	+	19.23	31.38	>	6	30	60
527	chr2	60442102	60442083	-	19.22	10.555	>	6	30	60
528	chr10	8242562	8242543	+	19.2	18.4	>	6	30	60
529	chr15	8382407	8382388	+	19.16	11.64	>	6	30	60
530	chr19	11360302	11360283	+	19.14	15.06	>	6	30	60
531	chr12	79305335	79305316	+	19.11	29.94	>	6	30	60
532	chr13	38992697	38992678	+	19.03	12.445	>	6	30	60
533	chr8	91147955	91147936	-	19.0	26.05	>	6	30	60
534	chr13	64443476	64443457	+	19.0	35.6	>	6	30	60
535	chr8	117898214	117898195	+	18.92	34.16	>	6	30	60
536	chr11	42423473	42423454	-	18.77	18.48	>	6	30	60
537	chr9	114957195	114957176	-	18.77	27.38	>	6	30	60
538	chr5	149647926	149647907	+	18.72	23.06	>	6	30	60
539	chr5	128440068	128440049	-	18.69	40.7	>	6	30	60
540	chr6	90606762	90606743	-	18.67	32.6	>	6	30	60
541	chr10	58560031	58560012	+	18.67	23.25	>	6	30	60
542	chr18	25538443	25538424	+	18.66	23.94	>	6	30	60
543	chr11	22987510	22987491	+	18.56	23.83	>	6	30	60
544	chr13	57269837	57269818	-	18.55	36.6	>	6	30	60
545	chr13	53096854	53096835	-	18.55	32.88	>	6	30	60
546	chr7	124783020	124783001	-	18.55	23.44	>	6	30	60
547	chr7	40687242	40687223	-	18.52	26.28	>	6	30	60
548	chr4	109438113	109438094	+	18.45	31.61	>	6	30	60
549	chr13	46663777	46663758	-	18.45	5.215	>	6	30	60
550	chr2	21927862	21927843	-	18.45	17.72	>	6	30	60
551	chr11	72564476	72564457	-	18.39	17.95	>	6	30	60
552	chr14	57362951	57362932	-	18.3	10.125	>	6	30	60
553	chr13	54063511	54063492	-	18.3	12.516	>	6	30	60
554	chr8	127191530	127191511	+	18.27	39.03	>	6	30	60
555	chr4	24249781	24249762	+	18.25	8.38	>	6	30	60
556	chr1	175603551	175603532	-	18.2	12.0	>	6	30	60
557	chr7	131897479	131897460	+	18.19	16.34	>	6	30	60
558	chr2	125259455	125259436	-	18.17	32.72	>	6	30	60
559	chr8	11943262	11943243	-	18.0	20.05	>	6	30	60
560	chr13	74861814	74861795	+	17.98	11.664	>	6	30	60
561	chr3	37302880	37302861	-	17.98	17.84	>	6	30	60
562	chr2	165391753	165391734	+	17.95	20.97	>	6	30	60
563	chr1	167669968	167669949	-	17.94	39.3	>	6	30	60
564	chr14	24311319	24311300	+	17.89	24.48	>	6	30	60
565	chr6	125622660	125622641	+	17.86	24.67	>	6	30	60
566	chr16	91694897	91694878	+	17.83	21.03	>	6	30	60
567	chr7	100886752	100886733	-	17.8	33.3	>	6	30	60
568	chr2	165779092	165779073	+	17.7	43.9	>	6	30	60
569	chr4	118988734	118988715	-	17.7	12.37	>	6	30	60
570	chr9	111939788	111939769	+	17.64	16.92	>	6	30	60
571	chr9	40806571	40806552	+	17.64	39.78	>	6	30	60
572	chr19	21571392	21571373	+	17.64	11.9	>	6	30	60
573	chr10	49785057	49785038	-	17.56	2.498	>	6	30	60
574	chr3	84922220	84922201	+	17.47	28.94	>	6	30	60
575	chr12	7991018	7990999	+	17.47	17.66	>	6	30	60
576	chr8	106687694	106687675	+	17.45	42.0	>	6	30	60
577	chr19	15998346	15998327	+	17.33	27.56	>	6	30	60
578	chr10	30838389	30838370	+	17.3	7.543	>	6	30	60
579	chr2	6469364	6469345	-	17.28	15.65	>	6	30	60
580	chr9	59678540	59678521	-	17.28	29.06	>	6	30	60
581	chr18	60143536	60143517	-	17.25	6.348	>	6	30	60
582	chr2	76114972	76114953	-	17.25	26.88	>	6	30	60
583	chr1	192722361	192722342	-	17.23	36.0	>	6	30	60
584	chr13	6737153	6737134	+	17.23	24.25	>	6	30	60
585	chr10	116199232	116199213	+	17.23	24.89	>	6	30	60
586	chr18	6627309	6627290	+	17.06	30.4	>	6	30	60
587	chr7	117375969	117375950	-	17.03	13.42	>	6	30	60
588	chr11	7200225	7200206	+	17.03	39.34	>	6	30	60
589	chr3	152474817	152474798	+	16.98	9.51	>	6	30	60
590	chr12	4107565	4107546	+	16.97	22.11	>	6	30	60
591	chr18	78212287	78212268	-	16.83	18.31	>	6	30	60
592	chr2	17842170	17842151	-	16.81	6.844	>	6	30	60
593	chr5	112429191	112429172	-	16.78	14.19	>	6	30	60
594	chr9	54169687	54169668	+	16.73	16.64	>	6	30	60
595	chr9	78597063	78597044	+	16.73	17.98	>	6	30	60
596	chr2	125556029	125556010	+	16.69	19.19	>	6	30	60
597	chr4	86545837	86545818	-	16.69	26.34	>	6	30	60
598	chr11	34229190	34229171	+	16.55	19.56	>	6	30	60
599	chr13	60479163	60479144	+	16.52	1.697	>	6	30	60
600	chr11	57788119	57788100	+	16.36	29.88	>	6	30	60
601	chr5	117504639	117504620	+	16.36	53.34	>	6	30	60
602	chr1	128368923	128368904	+	16.28	14.01	>	6	30	60
603	chr14	51098507	51098488	-	16.28	41.22	>	6	30	60
604	chr10	14404268	14404249	+	16.23	20.66	>	6	30	60
605	chr18	65752297	65752278	-	16.1	16.11	>	6	30	60
606	chr3	59077498	59077479	+	16.1	40.72	>	6	30	60
607	chr1	119919473	119919454	+	16.06	20.62	>	6	30	60
608	chr1	86598699	86598680	+	16.03	48.72	>	6	30	60
609	chr1	80178208	80178189	-	16.0	17.12	>	6	30	60
610	chr15	64132164	64132145	+	15.96	15.336	>	6	30	60
611	chr2	4652218	4652199	-	15.91	22.83	>	6	30	60
612	chr9	40805489	40805470	-	15.86	35.53	>	6	30	60
613	chr13	30549079	30549060	-	15.805	25.34	>	6	30	60
614	chr3	82350530	82350511	-	15.805	7.78	>	6	30	60
615	chr7	81155234	81155215	-	15.805	19.0	>	6	30	60
616	chr4	107701325	107701306	-	15.8	18.55	>	6	30	60
617	chr11	76655250	76655231	+	15.8	25.19	>	6	30	60
618	chr7	122945377	122945358	+	15.72	20.64	>	6	30	60
619	chr16	32697312	32697293	+	15.695	24.02	>	6	30	60
620	chr13	114460825	114460806	-	15.65	8.25	>	6	30	60
621	chr19	59389409	59389390	+	15.65	31.4	>	6	30	60
622	chr7	45451495	45451476	+	15.64	35.4	>	6	30	60
623	chr15	85599066	85599047	+	15.625	30.86	>	6	30	60
624	chr10	9012998	9012979	+	15.6	21.77	>	6	30	60
625	chr13	24318872	24318853	-	15.58	11.58	>	6	30	60
626	chr3	123506917	123506898	-	15.53	17.17	>	6	30	60
627	chr13	101719731	101719712	-	15.48	25.34	>	6	30	60
628	chr12	12412898	12412879	-	15.43	30.47	>	6	30	60
629	chr10	127342496	127342477	-	15.4	29.73	>	6	30	60
630	chr7	28972871	28972852	+	15.39	21.2	>	6	30	60
631	chr5	130862481	130862462	+	15.33	29.22	>	6	30	60
632	chr13	53779354	53779335	+	15.31	23.8	>	6	30	60
633	chr11	51582940	51582921	-	15.305	26.1	>	6	30	60
634	chr3	34150257	34150238	+	15.3	17.19	>	6	30	60
635	chr9	30423156	30423137	-	15.29	30.31	>	6	30	60
636	chr1	55886585	55886566	+	15.29	16.73	>	6	30	60
637	chr8	121104251	121104232	+	15.28	31.56	>	6	30	60
638	chr2	31683894	31683875	+	15.27	30.73	>	6	30	60
639	chr9	121458682	121458663	+	15.27	42.72	>	6	30	60
640	chr13	111421545	111421526	+	15.22	27.25	>	6	30	60
641	chr18	56572965	56572946	+	15.22	32.7	>	6	30	60
642	chr18	42593315	42593296	+	15.2	8.75	>	6	30	60
643	chr8	118287683	118287664	+	15.2	7.145	>	6	30	60
644	chr14	47742843	47742824	+	15.18	9.65	>	6	30	60
645	chr1	184791312	184791293	-	15.164	27.39	>	6	30	60
646	chr6	106800166	106800147	-	15.1	18.75	>	6	30	60
647	chr11	12025880	12025861	+	15.06	18.02	>	6	30	60
648	chr5	129594341	129594322	-	15.03	29.4	>	6	30	60
649	chr13	16005724	16005705	+	15.016	13.71	>	6	30	60
650	chr14	65597230	65597211	+	15.016	14.01	>	6	30	60
651	chr5	99900280	99900261	-	14.95	10.75	>	6	30	60
652	chr8	11421350	11421331	-	14.945	26.12	>	6	30	60
653	chr19	4755748	4755729	+	14.93	24.55	>	6	30	60
654	chr10	110733540	110733521	-	14.914	16.5	>	6	30	60
655	chr5	67752088	67752069	+	14.89	18.31	>	6	30	60
656	chr9	77381774	77381755	-	14.85	26.45	>	6	30	60
657	chr18	81951830	81951811	-	14.76	34.06	>	6	30	60
658	chr1	86059644	86059625	+	14.734	30.22	>	6	30	60
659	chr1	52630636	52630617	-	14.734	9.89	>	6	30	60
660	chr2	174308107	174308088	+	14.69	14.67	>	6	30	60
661	chr11	99364649	99364630	-	14.6	16.03	>	6	30	60
662	chr13	109558424	109558405	+	14.49	16.98	>	6	30	60
663	chr12	58201405	58201386	-	14.48	6.883	>	6	30	60
664	chr7	137471937	137471918	+	14.445	28.83	>	6	30	60
665	chr17	26916803	26916784	+	14.414	25.05	>	6	30	60
666	chr5	87871626	87871607	-	14.414	20.39	>	6	30	60
667	chr2	125252443	125252424	+	14.414	25.9	>	6	30	60
668	chr1	9549185	9549166	+	14.414	19.5	>	6	30	60
669	chr11	11788608	11788589	-	14.38	31.97	>	6	30	60
670	chr7	43928727	43928708	+	14.36	11.45	>	6	30	60
671	chr10	60760656	60760637	-	14.31	36.9	>	6	30	60
672	chr6	17362958	17362939	+	14.31	3.076	>	6	30	60
673	chr1	136521528	136521509	-	14.305	21.69	>	6	30	60
674	chr2	153147934	153147915	+	14.28	18.94	>	6	30	60
675	chr8	61522313	61522294	+	14.266	28.28	>	6	30	60
676	chr18	56759303	56759284	+	14.266	12.61	>	6	30	60
677	chr14	115451146	115451127	-	14.234	4.215	>	6	30	60
678	chr1	176218428	176218409	+	14.195	14.99	>	6	30	60
679	chr15	97665520	97665501	-	14.18	30.02	>	6	30	60
680	chr13	20299620	20299601	+	14.18	33.25	>	6	30	60
681	chr9	59969601	59969582	-	14.14	17.69	>	6	30	60
682	chr16	57611975	57611956	+	14.055	18.66	>	6	30	60
683	chr12	15816144	15816125	+	13.984	8.52	>	6	30	60
684	chr15	82271381	82271362	-	13.95	28.55	>	6	30	60
685	chr7	74363644	74363625	-	13.95	40.8	>	6	30	60
686	chr3	73066293	73066274	+	13.95	16.86	>	6	30	60
687	chr1	118772515	118772496	-	13.945	30.34	>	6	30	60
688	chr4	110020493	110020474	-	13.94	26.28	>	6	30	60
689	chr3	34639420	34639401	-	13.94	14.87	>	6	30	60
690	chr2	131530224	131530205	-	13.92	25.86	>	6	30	60
691	chr4	20024128	20024109	+	13.91	12.516	>	6	30	60
692	chr8	74980870	74980851	-	13.81	30.2	>	6	30	60
693	chr18	75757719	75757700	+	13.734	18.78	>	6	30	60
694	chr7	89908147	89908128	-	13.72	13.79	>	6	30	60
695	chr4	150257406	150257387	+	13.72	23.58	>	6	30	60
696	chr2	55022781	55022762	-	13.664	7.77	>	6	30	60
697	chr18	64506771	64506752	-	13.63	18.4	>	6	30	60
698	chr14	123353156	123353137	-	13.61	11.6	>	6	30	60
699	chr4	139872794	139872775	+	13.59	35.75	>	6	30	60
700	chr13	51839869	51839850	+	13.586	21.19	>	6	30	60
701	chr5	146162789	146162770	+	13.516	23.42	>	6	30	60
702	chr9	83785201	83785182	+	13.49	14.66	>	6	30	60
703	chr3	59079480	59079461	+	13.44	28.77	>	6	30	60
704	chr10	11345312	11345293	-	13.375	5.086	>	6	30	60
705	chr11	46252188	46252169	-	13.34	28.12	>	6	30	60
706	chr4	85404971	85404952	+	13.32	14.11	>	6	30	60
707	chr4	130738774	130738755	+	13.31	16.47	>	6	30	60
708	chr5	86432914	86432895	+	13.305	16.02	>	6	30	60
709	chr3	22306829	22306810	+	13.266	18.6	>	6	30	60
710	chr2	91930225	91930206	-	13.25	19.55	>	6	30	60
711	chr6	108417714	108417695	+	13.234	10.66	>	6	30	60
712	chr12	17011790	17011771	-	13.16	20.73	>	6	30	60
713	chr5	87551137	87551118	-	13.15	21.52	>	6	30	60
714	chr4	106227683	106227664	-	13.14	14.38	>	6	30	60
715	chr4	139877472	139877453	+	13.1	27.4	>	6	30	60
716	chr1	88742593	88742574	-	13.086	17.75	>	6	30	60
717	chr3	52254088	52254069	+	13.02	34.16	>	6	30	60
718	chr9	73159469	73159450	+	12.99	27.5	>	6	30	60
719	chr7	29297253	29297234	-	12.984	28.8	>	6	30	60
720	chr13	116312336	116312317	-	12.93	10.21	>	6	30	60
721	chr2	157117146	157117127	-	12.91	21.92	>	6	30	60
722	chr9	60243712	60243693	+	12.89	13.59	>	6	30	60
723	chr1	179845066	179845047	-	12.88	17.89	>	6	30	60
724	chr11	103332754	103332735	+	12.875	24.97	>	6	30	60
725	chr1	53032774	53032755	-	12.87	13.05	>	6	30	60
726	chr8	45345197	45345178	+	12.81	16.72	>	6	30	60
727	chr12	113216133	113216114	+	12.74	53.7	>	6	30	60
728	chr15	36152194	36152175	-	12.72	16.9	>	6	30	60
729	chr1	72876274	72876255	+	12.69	17.11	>	6	30	60
730	chr9	14774009	14773990	+	12.664	9.0	>	6	30	60
731	chr12	74317197	74317178	-	12.664	11.76	>	6	30	60
732	chr7	107819649	107819630	-	12.64	16.3	>	6	30	60
733	chr13	55327907	55327888	+	12.64	17.61	>	6	30	60
734	chr3	54796015	54795996	+	12.63	22.77	>	6	30	60
735	chr6	60963937	60963918	+	12.61	7.094	>	6	30	60
736	chr8	21981891	21981872	-	12.61	17.33	>	6	30	60
737	chr10	38269349	38269330	-	12.52	19.28	>	6	30	60
738	chr6	51170619	51170600	-	12.5	20.02	>	6	30	60
739	chr2	148110356	148110337	-	12.43	16.03	>	6	30	60
740	chr1	88301823	88301804	-	12.42	19.61	>	6	30	60
741	chr6	115037959	115037940	-	12.33	15.375	>	6	30	60
742	chr16	11980974	11980955	+	12.33	3.668	>	6	30	60
743	chr15	44832771	44832752	-	12.31	24.2	>	6	30	60
744	chr19	26193888	26193869	-	12.29	7.65	>	6	30	60
745	chr17	8988263	8988244	-	12.29	10.71	>	6	30	60
746	chr14	66358860	66358841	+	12.28	18.22	>	6	30	60
747	chr12	40832432	40832413	-	12.26	13.56	>	6	30	60
748	chr2	53206958	53206939	-	12.18	12.55	>	6	30	60
749	chr16	42914617	42914598	+	12.16	7.133	>	6	30	60
750	chr11	111523686	111523667	-	12.14	23.53	>	6	30	60
751	chr6	121556678	121556659	+	12.11	18.8	>	6	30	60
752	chr7	43926199	43926180	-	12.1	21.69	>	6	30	60
753	chr3	3311028	3311009	+	12.09	10.74	>	6	30	60
754	chr12	17018680	17018661	+	12.04	21.19	>	6	30	60
755	chr18	33794794	33794775	+	11.97	24.89	>	6	30	60
756	chr15	73791915	73791896	+	11.96	24.61	>	6	30	60
757	chr12	82489256	82489237	+	11.945	11.805	>	6	30	60
758	chr19	37559803	37559784	+	11.91	21.4	>	6	30	60
759	chr12	36195155	36195136	-	11.91	7.07	>	6	30	60
760	chr3	30515246	30515227	-	11.875	11.664	>	6	30	60
761	chr19	27426681	27426662	-	11.81	11.945	>	6	30	60
762	chr2	75590427	75590408	-	11.75	21.66	>	6	30	60
763	chr2	17849498	17849479	+	11.75	6.633	>	6	30	60
764	chr9	83371155	83371136	-	11.75	6.18	>	6	30	60
765	chr9	30936846	30936827	-	11.734	17.67	>	6	30	60
766	chr15	94690037	94690018	+	11.73	23.03	>	6	30	60
767	chr2	147379133	147379114	+	11.69	9.875	>	6	30	60
768	chr4	121232314	121232295	-	11.664	7.945	>	6	30	60
769	chr18	56333219	56333200	-	11.64	4.934	>	6	30	60
770	chr16	25952209	25952190	-	11.64	6.688	>	6	30	60
771	chr13	94976326	94976307	+	11.63	16.62	>	6	30	60
772	chr2	30942898	30942879	-	11.57	22.28	>	6	30	60
773	chr6	104479441	104479422	+	11.55	10.57	>	6	30	60
774	chr5	113080039	113080020	-	11.52	26.94	>	6	30	60
775	chr16	30550607	30550588	-	11.52	17.62	>	6	30	60
776	chr1	160194976	160194957	+	11.51	18.28	>	6	30	60
777	chr11	56116782	56116763	-	11.48	30.47	>	6	30	60
778	chr6	112484521	112484502	-	11.48	12.14	>	6	30	60
779	chr14	21853546	21853527	-	11.445	30.66	>	6	30	60
780	chr9	58534993	58534974	+	11.414	20.97	>	6	30	60
781	chr17	73302318	73302299	+	11.414	39.62	>	6	30	60
782	chr1	85842459	85842440	-	11.41	14.02	>	6	30	60
783	chr17	16926410	16926391	-	11.35	2.584	>	6	30	60
784	chr12	29894861	29894842	+	11.31	16.72	>	6	30	60
785	chr2	127832989	127832970	+	11.22	7.293	>	6	30	60
786	chr16	20724653	20724634	+	11.18	15.11	>	6	30	60
787	chr1	180811112	180811093	-	11.164	28.33	>	6	30	60
788	chr13	109210611	109210592	-	11.16	17.5	>	6	30	60
789	chr18	5990207	5990188	-	11.14	3.14	>	6	30	60
790	chr18	12102268	12102249	-	11.125	23.38	>	6	30	60
791	chr19	59380193	59380174	+	11.08	23.9	>	6	30	60
792	chr2	101665476	101665457	+	11.055	26.06	>	6	30	60
793	chr12	108541242	108541223	-	11.02	27.9	>	6	30	60
794	chr2	32583648	32583629	+	11.016	30.19	>	6	30	60
795	chr1	181881807	181881788	-	10.98	11.91	>	6	30	60
796	chr5	117506576	117506557	+	10.94	40.06	>	6	30	60
797	chr1	38789153	38789134	+	10.89	22.95	>	6	30	60
798	chr10	102445139	102445120	-	10.875	19.4	>	6	30	60
799	chr12	81788941	81788922	+	10.87	12.51	>	6	30	60
800	chr9	78233462	78233443	-	10.86	15.93	>	6	30	60
801	chr10	96618527	96618508	+	10.86	3.014	>	6	30	60
802	chr8	84639419	84639400	-	10.85	34.7	>	6	30	60
803	chr17	8468905	8468886	+	10.85	20.27	>	6	30	60
804	chr2	67535551	67535532	+	10.83	7.83	>	6	30	60
805	chr18	52947340	52947321	+	10.82	10.15	>	6	30	60
806	chr13	72625410	72625391	-	10.78	6.715	>	6	30	60
807	chr11	31942449	31942430	+	10.69	22.72	>	6	30	60
808	chr1	6190743	6190724	-	10.63	7.344	>	6	30	60
809	chr7	74367549	74367530	+	10.6	15.16	>	6	30	60
810	chr4	22482970	22482951	+	10.58	4.45	>	6	30	60
811	chr13	20298018	20297999	+	10.56	24.86	>	6	30	60
812	chr16	75325511	75325492	-	10.484	5.44	>	6	30	60
813	chr6	54586377	54586358	+	10.44	8.14	>	6	30	60
814	chr14	59604211	59604192	-	10.375	15.664	>	6	30	60
815	chr2	107946040	107946021	-	10.31	11.08	>	6	30	60
816	chr1	62701219	62701200	-	10.3	12.74	>	6	30	60
817	chr7	75914120	75914101	+	10.266	24.1	>	6	30	60
818	chr5	98167679	98167660	+	10.26	12.875	>	6	30	60
819	chr9	99671799	99671780	+	10.23	22.52	>	6	30	60
820	chr1	179847901	179847882	+	10.16	11.88	>	6	30	60
821	chr15	80080817	80080798	-	10.15	32.28	>	6	30	60
822	chr6	137747756	137747737	-	10.09	27.12	>	6	30	60
823	chr6	77249625	77249606	-	10.09	6.945	>	6	30	60
824	chr5	149049190	149049171	-	10.08	15.81	>	6	30	60
825	chr18	32814407	32814388	-	10.07	2.566	>	6	30	60
826	chr11	46258405	46258386	-	10.06	20.3	>	6	30	60
827	chr11	81974830	81974811	-	10.01	5.44	>	6	30	60
828	chr19	48414047	48414028	+	9.99	12.77	>	6	30	60
829	chr11	34836484	34836465	+	9.86	20.75	>	6	30	60
830	chr17	24437345	24437326	-	9.81	19.33	>	6	30	60
831	chr6	59208753	59208734	-	9.734	12.92	>	6	30	60
832	chr13	37325694	37325675	-	9.734	20.84	>	6	30	60
833	chr11	43412967	43412948	-	9.72	22.2	>	6	30	60
834	chr13	49651342	49651323	-	9.71	2.496	>	6	30	60
835	chr7	143151380	143151361	+	9.69	18.05	>	6	30	60
836	chr16	4285478	4285459	-	9.67	7.94	>	6	30	60
837	chr11	29715017	29714998	-	9.664	9.12	>	6	30	60
838	chr3	134654263	134654244	+	9.62	3.898	>	6	30	60
839	chr8	28978824	28978805	-	9.57	7.504	>	6	30	60
840	chr13	54062269	54062250	-	9.55	10.02	>	6	30	60
841	chr9	32585514	32585495	+	9.516	12.72	>	6	30	60
842	chr7	73648212	73648193	-	9.484	13.375	>	6	30	60
843	chr19	27425889	27425870	-	9.44	11.26	>	6	30	60
844	chr13	100854377	100854358	-	9.42	17.78	>	6	30	60
845	chr5	140749784	140749765	-	9.414	22.17	>	6	30	60
846	chr4	127027444	127027425	+	9.4	22.48	>	6	30	60
847	chr11	109221866	109221847	-	9.3	9.67	>	6	30	60
848	chr16	16596794	16596775	+	9.28	5.977	>	6	30	60
849	chr2	128605294	128605275	-	9.25	9.07	>	6	30	60
850	chr2	61492265	61492246	+	9.25	6.99	>	6	30	60
851	chr10	74217479	74217460	+	9.22	7.7	>	6	30	60
852	chr9	68016722	68016703	+	9.2	8.305	>	6	30	60
853	chr6	144248136	144248117	+	9.19	7.742	>	6	30	60
854	chr13	51191948	51191929	+	9.17	5.492	>	6	30	60
855	chr2	103424848	103424829	-	9.164	12.29	>	6	30	60
856	chr7	64751734	64751715	-	9.13	16.66	>	6	30	60
857	chr7	27160004	27159985	+	9.125	14.17	>	6	30	60
858	chr13	95986545	95986526	+	9.08	13.76	>	6	30	60
859	chr5	135118653	135118634	+	9.08	29.22	>	6	30	60
860	chr10	49786914	49786895	-	9.07	0.785	>	6	30	60
861	chr1	51639072	51639053	+	9.02	3.22	>	6	30	60
862	chr14	105307894	105307875	+	8.95	2.453	>	6	30	60
863	chr19	40231990	40231971	-	8.95	19.89	>	6	30	60
864	chr10	69656526	69656507	+	8.95	12.99	>	6	30	60
865	chr7	142714879	142714860	-	8.945	27.2	>	6	30	60
866	chr6	129256260	129256241	-	8.93	14.53	>	6	30	60
867	chr5	138199783	138199764	+	8.9	8.414	>	6	30	60
868	chr8	36193738	36193719	+	8.89	10.43	>	6	30	60
869	chr11	49597354	49597335	+	8.87	6.92	>	6	30	60
870	chr1	139405977	139405958	-	8.86	4.043	>	6	30	60
871	chr3	124289118	124289099	-	8.84	12.69	>	6	30	60
872	chr9	13196005	13195986	-	8.83	30.6	>	6	30	60
873	chr14	115819240	115819221	+	8.83	10.71	>	6	30	60
874	chr5	146914595	146914576	+	8.82	39.7	>	6	30	60
875	chr4	119223866	119223847	-	8.766	16.34	>	6	30	60
876	chr15	85879204	85879185	-	8.76	17.27	>	6	30	60
877	chr4	124682485	124682466	+	8.7	17.45	>	6	30	60
878	chr17	34956526	34956507	+	8.695	22.17	>	6	30	60
879	chr12	39494054	39494035	-	8.65	2.455	>	6	30	60
880	chr9	34485824	34485805	-	8.625	10.6	>	6	30	60
881	chr2	180786948	180786929	+	8.57	17.27	>	6	30	60
882	chr4	62230989	62230970	+	8.57	12.25	>	6	30	60
883	chr2	16357480	16357461	+	8.55	2.205	>	6	30	60
884	chr17	9759516	9759497	+	8.54	11.53	>	6	30	60
885	chr10	13018670	13018651	+	8.54	19.64	>	6	30	60
886	chr4	32570820	32570801	-	8.52	6.645	>	6	30	60
887	chr9	86451919	86451900	-	8.49	16.77	>	6	30	60
888	chr7	139590495	139590476	+	8.49	20.39	>	6	30	60
889	chr16	31944169	31944150	+	8.445	14.11	>	6	30	60
890	chr3	104701211	104701192	-	8.44	24.84	>	6	30	60
891	chr2	160955546	160955527	-	8.414	14.05	>	6	30	60
892	chr18	32811889	32811870	+	8.4	4.918	>	6	30	60
893	chr14	115042240	115042221	-	8.4	14.734	>	6	30	60
894	chr2	28464119	28464100	-	8.33	19.16	>	6	30	60
895	chr2	76369931	76369912	+	8.28	9.1	>	6	30	60
896	chr3	107605512	107605493	+	8.28	12.57	>	6	30	60
897	chr14	121220891	121220872	-	8.23	10.8	>	6	30	60
898	chr1	103796539	103796520	+	8.22	10.74	>	6	30	60
899	chr16	23151589	23151570	+	8.21	3.11	>	6	30	60
900	chr5	33371346	33371327	-	8.19	15.74	>	6	30	60
901	chr13	103121088	103121069	-	8.18	6.016	>	6	30	60
902	chr10	60760529	60760510	+	8.14	24.72	>	6	30	60
903	chr1	169921787	169921768	+	8.12	12.62	>	6	30	60
904	chr13	42826816	42826797	-	8.11	17.0	>	6	30	60
905	chr6	72601930	72601911	+	8.11	24.06	>	6	30	60
906	chr7	81345319	81345300	-	7.99	7.87	>	6	30	60
907	chr11	33934471	33934452	+	7.98	18.27	>	6	30	60
908	chr18	77044808	77044789	-	7.97	11.42	>	6	30	60
909	chr7	67217278	67217259	+	7.926	7.28	>	6	30	60
910	chr2	164074027	164074008	+	7.906	10.22	>	6	30	60
911	chr3	45373410	45373391	+	7.855	1.438	>	6	30	60
912	chr1	152768355	152768336	-	7.84	9.35	>	6	30	60
913	chr11	102267665	102267646	-	7.81	17.44	>	6	30	60
914	chr11	43411664	43411645	-	7.81	21.72	>	6	30	60
